ST_AGV_START_X,ST_AGV_START_Y,ST_AGV_START_TIME,ACT_TASK_DEST_X,ACT_TASK_DEST_Y,ACT_TASK_END_TIME,REWARD,TENANT_ID,INFO_TASK_START_X,INFO_TASK_START_Y
281.9378154966705,43.717727115686145,147.776368767957,251.48119696765136,45.0164339448573,148.34504105787147,28.440658822772622,0,181.5052408565305,40.541449403401884
251.48119696765136,45.0164339448573,149.95029442834075,211.42232662250444,29.27258645460061,150.23432994077973,106.44507826346022,0,273.03078206638776,36.46703093206434
211.42232662250444,29.27258645460061,151.71582983956336,163.48384221721483,26.368669609061154,151.8774040870249,201.3970003456857,0,202.05900662970623,26.069759613203136
745.9958236319892,665.0939671647664,170.0213017564456,749.2211732819017,664.4980986913658,170.27532737762718,67.07038871316666,4,785.6661537316821,662.9332914983047
721.0924172506712,148.79137206215495,172.270625511649,656.0924581915867,140.4469556835897,172.53469347235182,119.81554371050169,1,709.7864574825578,165.33574443414727
749.2211732819017,664.4980986913658,173.0883379421048,768.9864378240507,662.9571023492717,173.46780089734057,41.76859638866461,4,815.979028281115,661.5189655740769
768.9864378240507,662.9571023492717,181.57534616568546,767.2108308937813,663.9994413414144,181.67881940442206,153.00865019389602,4,783.5897235336685,662.6397020514261
767.2108308937813,663.9994413414144,186.53845637200317,778.7736022764212,663.2914133327845,186.75036952635674,70.47170587155381,4,804.776873400973,663.4354183223227
163.48384221721483,26.368669609061154,194.0529390138302,240.2790765459992,34.916277682480526,194.32624555366496,81.83814865603767,0,190.56139159894568,42.77042568773436
778.7736022764212,663.2914133327845,194.00285056096774,750.1748034163999,664.4480699807702,194.3621694725962,67.28418862589332,4,818.339508251292,661.9993164993424
750.1748034163999,664.4480699807702,201.13357152811486,759.927694431308,661.7951457013288,201.50511053940414,45.71680289244427,4,810.7636404157857,662.46177869661
759.927694431308,661.7951457013288,205.1811691266624,784.2316999711849,663.1306163421327,205.27313824660607,354.6430933117782,4,760.1929088126477,665.2441727128185
292.0,510.0,206.00275969454813,141.06433607144393,229.07156850079875,207.1952538869511,74.44773368445455,0,323.8226994533388,494.72993987023114
784.2316999711849,663.1306163421327,210.20311073476566,765.7446815069047,662.2956751162315,210.45322110478435,90.17732250137263,4,812.4004732519684,665.4945157820528
240.2790765459992,34.916277682480526,210.7812211720539,167.42881339791555,34.78556961233731,211.19524916607608,96.48807005655587,0,265.24047846671976,42.513451643393054
634.0454397096129,886.5295678740267,211.9623023342705,468.0648454741778,704.8413035428202,212.78371853105287,61.210557719929746,3,600.9176871546019,857.5548619186678
695.8922660775235,828.521606592524,214.81048656951978,513.9170327755411,731.1021655087844,216.03294381322942,22.310253596174046,3,628.3317757490734,938.963297014073
656.0924581915867,140.4469556835897,216.84180296113436,742.1206308237888,142.85035935010657,217.15391275291012,174.04453966347148,1,661.1930826755518,151.57021928297576
765.7446815069047,662.2956751162315,217.38613140110158,750.6551032011249,664.9624364124232,217.72152211014364,62.81124254970713,4,808.4908116679494,663.4660787844293
689.7238804474321,157.05347145283162,219.06521425920297,730.1531611853445,173.95533262694508,219.21446652946503,112.09268720350646,1,707.5762145668684,169.5012406932854
167.42881339791555,34.78556961233731,229.66225585492177,240.97959484854263,25.864214764611045,229.9129169556542,223.14406034366715,0,175.30619466746495,37.82725981671697
750.6551032011249,664.9624364124232,230.80217225451912,773.433729163519,662.6577341415667,231.042237068829,57.2589109564617,4,798.0339612115026,663.7807660637155
773.433729163519,662.6577341415667,236.34638572165576,764.0405390473035,661.5856957636863,236.64039673311513,67.56356605583696,4,812.8351803384047,662.3529932639019
457.0,871.0,236.55217365386713,335.2429287862249,600.1824543943032,237.6354232914284,28.66810444919281,3,369.7583752316159,822.8522364466971
240.97959484854263,25.864214764611045,238.9171511163607,210.2052389342988,31.274128328391075,239.06641452445126,158.94748503445163,0,239.9395046804076,39.69933247411275
764.0405390473035,661.5856957636863,238.76463465366209,782.0108894113094,556.7008856065999,239.4122948536221,58.39437738131673,4,781.3164150015751,704.6225061031698
778.0,791.0,243.78335650423097,698.2938454233846,554.6614945949236,245.10843945630754,29.14937944173053,4,703.2320842917686,854.2275374934877
693.0,634.0,246.38731606506684,746.9251001564153,662.94767855056,246.88111034789853,27.69410450772633,4,791.7086428167298,664.5438873038324
210.2052389342988,31.274128328391075,252.73520687914024,219.496798220461,40.4177039813565,253.03558054028744,67.33031491881482,0,170.97088850463285,26.236400068459837
730.1531611853445,173.95533262694508,255.9127805895889,702.8658947827139,146.40232564816512,256.42240434093384,33.734205182409795,1,647.2746236694546,187.2021501021017
702.8658947827139,146.40232564816512,262.19776970953956,638.4851870283496,173.17893176410675,262.5298332352887,95.79870229407194,1,711.7610212948027,171.1690555717165
746.9251001564153,662.94767855056,262.63964890316413,815.1820915413366,663.2144728944018,262.86783331707903,50.6298523285032,4,801.1291661041695,665.2650404372381
417.0,477.0,262.58507745390153,638.1470862239762,616.6973810352907,263.5452270950103,69.2355987758768,3,410.2028758806822,514.7228288296718
815.1820915413366,663.2144728944018,263.7529108816368,773.885909832935,663.3971400807088,263.9989229298637,47.96323923522869,4,757.6345084904109,663.0227958118411
219.496798220461,40.4177039813565,264.1221127228372,259.9522428771402,30.795222835652087,264.2608834086002,453.7211901170124,0,220.93309726062992,39.685886362378824
782.0108894113094,556.7008856065999,270.63990728647207,766.2840577823645,595.9226338687852,270.85143759981156,168.99704220663506,4,794.4123034316942,553.7322027480706
773.885909832935,663.3971400807088,270.85348351795153,760.0621248090706,661.9949274307413,271.11353179995695,80.942165950624,4,805.8869054485718,665.3982241469
760.0621248090706,661.9949274307413,274.2734585471156,764.0818752882763,664.4420080569258,274.29393119281514,385.3487219445321,4,760.734981863462,664.6975851155206
259.9522428771402,30.795222835652087,274.4784975699047,170.856257599945,41.899551770760795,274.88617108025727,140.53478842439873,0,275.6433912412496,26.211210108501326
335.2429287862249,600.1824543943032,273.9594356705113,487.60576727819324,984.991116901778,275.3411828223482,313.0690549748091,3,334.51690891786404,604.7071271314779
638.4851870283496,173.17893176410675,282.72353605394477,668.3375678778528,162.03053507202526,282.89076213542404,106.21969495012611,1,657.4293654420582,186.6463522334901
764.0818752882763,664.4420080569258,283.28374473721044,794.5893602134695,664.396245945664,283.38992730638495,86.00950340937979,4,793.9014636988275,662.5450179647612
742.1206308237888,142.85035935010657,286.2833269190358,640.7409653227564,164.73549504548393,286.6353731852512,91.75716025974754,1,714.5863034981752,139.87149553787572
301.0,688.0,287.3314424926047,420.2263088935224,564.4309990371257,288.06747773856847,35.681069251840675,3,379.14999363496554,700.080557512518
170.856257599945,41.899551770760795,288.22570956335164,210.2466394236057,27.26730560918653,288.3863251948046,123.94495578785943,0,189.29012032423296,47.28449064772117
527.8496347573841,131.0816625715692,287.9235120986113,565.8799808999049,254.1146478041595,288.4342836573302,83.040676848553,1,502.8036976809602,149.56363402921596
210.2466394236057,27.26730560918653,290.0276626544475,244.54177502479038,39.81408764486132,290.22056713962485,185.0376748317796,0,199.1626787979094,28.96296721207492
668.3375678778528,162.03053507202526,291.5383842243707,707.7055987827333,183.30299800234638,291.7413545081257,125.3778276701947,1,665.8175209511937,180.78970005216706
794.5893602134695,664.396245945664,292.4726784015412,811.075891095738,663.5342658130585,292.76954838884006,72.62464990727136,4,758.3349897265392,662.4182561040876
811.075891095738,663.5342658130585,302.6430801407418,767.278678477574,662.8253443841916,302.78932250057613,141.99138487166732,4,794.9747884735426,664.4660630041129
244.54177502479038,39.81408764486132,305.1708531175418,201.58867759765204,33.73954569653813,305.47451235116426,103.94736337197111,0,268.08229087953396,43.710242647863566
201.58867759765204,33.73954569653813,305.96535793092846,269.99661428137125,32.84959512326414,306.3568657224456,98.3221212269546,0,178.92398020427538,45.451559536003955
613.0,783.0,309.8969944064782,348.10369083470033,730.43428568487,310.95507835480186,69.78199780586537,3,627.0048831639874,747.6845409155566
357.0,519.0,311.8957585693098,519.2682814587554,889.0612028327537,313.29115228868335,88.56896912370378,3,385.5999527006247,522.9534534468472
893.7784547881322,919.3994812788044,313.2856857945147,694.9238507743514,916.5115745242351,314.0156304879723,22.346438733602408,4,773.2501621981656,872.7263150266349
517.0,677.0,319.8722181115385,544.4194930649209,995.7570121251281,321.02098886478643,161.4714598670918,3,508.15430247200106,666.6972560001584
953.3444878670086,435.81814574372885,321.2213521357582,776.4032800886569,28.974916910404993,322.71160779939294,26.191317595301427,1,932.4048616823252,328.29636903210167
767.278678477574,662.8253443841916,324.5034937512186,747.472033852103,664.5861800509668,324.5728846391975,134.72924436764683,4,750.0262054264672,662.120121104114
640.7409653227564,164.73549504548393,325.5912296196121,638.1426493904627,150.48478780760354,325.82412423260405,72.99699391183437,1,671.6195803420329,146.039329206806
565.8799808999049,254.1146478041595,329.7955255290195,984.3431494549382,361.9902861778514,331.32161270310434,66.03086645568159,1,590.9789218014031,222.41457347439697
707.7055987827333,183.30299800234638,331.18527881779795,638.1487225917991,151.99259270525204,331.61508102697906,83.43807808576885,1,734.7712192467712,168.28127141260768
269.99661428137125,32.84959512326414,331.4640229769622,163.43558925029808,29.40462618270547,331.82149597915367,99.19556424421344,0,245.0871243604579,36.94115862534957
747.472033852103,664.5861800509668,331.9033155042882,788.7161867529218,662.0795206044161,332.0431475792948,67.99291145991985,4,786.5889774300898,663.9420553094544
163.43558925029808,29.40462618270547,334.93799355298097,257.33251349345153,28.31796341704497,335.25186212306716,33.17839385509274,0,248.84979507682272,30.42414421948623
788.7161867529218,662.0795206044161,340.4476211507924,782.2214448438623,662.6688385872668,340.64284708156634,96.55853452596314,4,814.6613931739716,664.6194782830013
257.33251349345153,28.31796341704497,345.192823273542,270.37563472698486,40.95021235004626,345.33133677475604,151.8443441603971,0,244.22540174074555,35.0984402009167
694.9238507743514,916.5115745242351,348.40717007666876,932.0898672206123,618.8919285527384,349.8449367249987,28.308725803542817,4,795.8432634689595,919.8432322430573
468.0648454741778,704.8413035428202,353.2403993748002,581.4802048149706,766.7789301582291,353.72734417757187,88.71325100178396,3,468.9925030386639,733.6431878542301
270.37563472698486,40.95021235004626,353.5861550837184,208.0363574075755,32.40326109057179,353.8015533397501,57.11821404267801,0,222.85298696770667,40.933733196668655
208.0363574075755,32.40326109057179,360.494309855625,216.81533992347613,39.938030843515875,360.7572926920726,73.42555862955555,0,173.92141721024802,43.446179405957984
544.4194930649209,995.7570121251281,361.6775889114513,669.5004431382987,547.8421462808453,363.76386446064447,16.734701182121178,4,718.6847613996896,996.7703304917075
782.2214448438623,662.6688385872668,366.4011873802885,814.9321290179662,661.5902631916931,366.51040506454177,239.36059401513273,4,789.7439066264159,663.0744912130326
832.735221776185,141.6933376313365,369.33733292098606,639.038368788638,166.31759208744953,369.9886574077921,30.568219655699213,1,739.9428227107965,149.74585863872448
814.9321290179662,661.5902631916931,371.16835262426616,745.8823492388817,663.6307468462509,371.3992304777788,54.582837592783015,4,765.1092536719294,665.3206298715806
216.81533992347613,39.938030843515875,379.53703811829484,240.35618964593073,37.45085282994435,379.9273422496635,58.015451883953915,0,170.3029926089762,44.23447538011965
240.35618964593073,37.45085282994435,381.46052662598765,262.2800847141893,33.47721257478525,381.8276081545427,61.17867472568043,0,196.31967873469327,37.5781105725572
76.0,892.0,384.90508772478165,182.22283561555065,961.917026136194,385.65179426353285,55.169905104087334,2,28.203571910513062,879.6049906565345
262.2800847141893,33.47721257478525,385.96562424430124,188.62382467042,29.63300011045851,386.24557669795604,36.61694367653993,0,185.3890985895651,35.90436796537226
562.0,287.0,388.0426501141887,675.5744281635258,40.6112715898333,389.0946460816389,85.92913521330179,1,580.9263969719669,310.16351666410964
638.1487225917991,151.99259270525204,392.24980799438885,723.6408043093018,186.25221401727038,392.56015371943687,148.88497325491346,1,653.2825175099401,152.68843467990445
723.6408043093018,186.25221401727038,401.65895043171713,710.7112092130628,178.19274933574627,401.79768128451514,99.40424275606206,1,715.435676331303,162.44679196586827
747.0,282.0,401.0659759227663,940.1919797061917,134.61419967853067,402.07656988719793,61.901668077939036,1,761.4158665337161,323.0036420234082
141.06433607144393,229.07156850079872,403.4636957089846,108.00771905554885,347.8498488984516,403.98030226217617,52.1118451411186,0,174.30821254796996,269.7936797154991
188.62382467042,29.63300011045851,405.1991523138666,200.85917679119166,33.226771723862356,405.6726969434776,36.57797849615182,0,265.58857270737457,26.808427831570903
513.9170327755411,731.1021655087844,407.2696057654561,440.1208861623938,574.5659208321241,407.87983894093566,42.63816957479471,3,463.0875639851986,690.0141082788533
581.4802048149706,766.7789301582291,412.66722616485464,490.70201440319363,605.5886097573296,413.33902543006025,47.7958488714474,3,528.2342399282061,744.3760605578235
710.7112092130628,178.19274933574627,413.69726839176394,689.6476449691493,183.9594487047499,414.0388230802265,64.15103414006512,1,736.4453964845271,145.2984225083489
200.85917679119166,33.226771723862356,420.20475187667205,197.01378605075658,29.857164668357974,420.51414918652085,61.092254092826174,0,243.63219281006872,43.98845286376718
745.8823492388817,663.6307468462509,423.15849383015524,785.7994259766922,661.5505476505247,423.44298633380225,44.42082140203958,4,808.4112711599997,664.564708228815
785.7994259766922,661.5505476505247,423.54752924489986,811.2146530883809,662.5058386870937,423.6356923326824,277.4141513201866,4,790.6954221110093,664.6864104760141
197.01378605075658,29.857164668357974,424.9211116982042,273.32005040920797,29.830111891312477,425.25375220193496,178.79948193728794,0,185.31793619805404,31.250669979777317
766.2840577823645,595.9226338687852,432.1885910891297,746.1278076371486,786.0480504114287,433.2569338667995,42.82740012046265,4,761.4509711322611,531.0538170379801
420.2263088935224,564.4309990371257,433.19472222063985,331.3307622150519,569.6486864642973,433.5406137059686,30.218693692825656,2,326.94087452507176,578.0636014414903
746.1278076371486,786.0480504114287,438.3755143395271,894.3283747164836,763.5334246162064,439.1742738634906,36.321497966525676,4,765.1053433381419,861.2873202222472
273.32005040920797,29.830111891312477,450.338100570299,227.9177544452001,38.18743569088107,450.50507544710706,77.36939277908917,0,242.93325350210625,44.57442489346801
639.038368788638,166.31759208744953,454.9887858892826,734.7960156890899,167.94591988198366,455.3820551614504,186.2541731103833,1,627.9324201075084,166.47197467011154
227.9177544452001,38.18743569088107,457.60370651493224,268.85369878835604,44.12080202488514,457.897541815855,105.2350845595665,0,204.42120766576164,38.908325942200996
811.2146530883809,662.5058386870937,459.0444687536511,782.8836808739751,665.1013800678982,459.1416267365417,110.26373898439252,4,789.0167383973024,661.8536375317515
782.8836808739751,665.1013800678982,459.71005626375097,757.7684250122795,663.8465817965481,459.79429359626596,151.08131552236225,4,768.1581241082168,663.130552177011
191.0,213.0,463.2215584170413,83.9759631020588,359.0261120535622,464.42806258834423,26.52242794270494,0,298.60176229826936,223.48930865804218
331.3307622150519,569.6486864642973,466.19191558680444,567.6861425334113,772.6120570331356,467.40964829511313,64.52733889268026,3,350.1935749536374,532.6923084184028
757.7684250122795,663.8465817965481,473.17735522989307,768.2480375563497,664.1359694109685,473.3254691605073,92.42532698396226,4,785.2216731324377,664.39048569222
768.2480375563497,664.1359694109685,478.9242216411172,769.8842307605078,662.9505156890291,478.949252350583,328.4362506830305,4,772.1747172392536,665.4293123132317
894.3283747164836,763.5334246162064,481.70107495929744,913.2962890961257,599.9431694098151,483.1257906566937,18.98988270914498,4,753.3639631339295,822.9604043547872
268.85369878835604,44.12080202488514,485.5285891088927,230.79086274413493,46.315013477528986,485.7473941974114,56.02626987188824,0,221.92338237212022,31.699465937040614
689.6476449691493,183.9594487047499,491.8031562669267,683.1878587465199,155.4409459201099,491.96761475683513,168.48495251714894,1,702.1662062689506,186.65624544476503
769.8842307605078,662.9505156890291,495.94548974425896,804.4637605082918,662.997576057256,496.12088650390086,213.98376636242378,4,760.8645826826848,662.9065766984036
230.79086274413493,46.315013477528986,497.2288007757678,178.41646926314215,27.39365004731677,497.50669260339356,134.19770781500998,0,243.98459122266502,35.04007654367161
734.7960156890899,167.94591988198366,497.3187732955531,930.9545203193063,125.46654836408317,498.24656024823094,37.12899015046871,1,731.1629179703835,92.23364132858353
683.1878587465199,155.4409459201099,505.77654548023014,721.556613269416,150.93610885421367,505.98772624948674,60.091566274702885,1,726.0783972749754,168.8032250446628
721.556613269416,150.93610885421367,507.5972466787646,705.7093768136161,187.23739317285427,507.7475391363109,161.35860391032432,1,726.5145646947764,163.59172784055752
638.1426493904627,150.48478780760354,509.27809705853997,658.6054963688728,167.62449524755576,509.40375956407235,85.53592534392892,1,655.9010484694629,174.75459476316905
804.4637605082918,662.997576057256,512.8154053443701,811.0775228781301,663.1627789779825,513.1929925692681,51.42881549902652,4,751.1406489429825,664.0274732099444
113.0,220.0,515.7708000802852,448.14827262574914,241.0052684818658,516.9953961547972,142.96861494671194,0,97.23394014380371,222.62824444118502
658.6054963688728,167.62449524755576,527.2635796363368,716.029918482163,178.02179507449605,527.5052047709297,82.86642286068472,1,684.9291635088289,150.8709318447536
743.0,424.0,526.9173346606052,881.3302021686014,828.7546271153137,528.3500136660003,30.074664710804296,4,789.5870539312539,506.50780441583925
705.7093768136161,187.23739317285427,539.4879678956019,724.6659613613562,156.03162314218093,540.1350120275024,32.316136422967325,1,619.4216120916377,170.83506440767223
716.029918482163,178.02179507449605,541.7332882558202,718.0624361495559,183.15963186604023,542.1717512623605,43.49146132781288,1,654.8315075705302,159.3650465345137
178.41646926314215,27.39365004731677,543.124600406632,251.61466490496807,30.58194756962567,543.38981848663,368.07913585994606,0,175.27830303443815,27.116041344175173
718.0624361495559,183.15963186604023,546.8905944757497,615.1889801620476,185.91902326530987,547.2608076795871,38.780974427551236,1,647.9444239669185,165.29695989826354
251.61466490496807,30.58194756962567,548.7531876205333,228.68438490962347,32.97283388892294,548.8300362792927,146.96551076420894,0,236.2857896314573,32.18964456743048
724.6659613613562,156.03162314218093,549.9526618109693,617.3796052840796,157.2664315531069,550.3105319694147,52.873281970218315,1,672.9868722160559,158.52974129440076
194.6903383467312,693.1696520832423,551.7466747514724,132.5328971678676,836.4684295814458,552.458637650356,54.898434763754395,2,240.25472022402224,712.8838306214009
811.0775228781301,663.1627789779825,554.24582515013,797.4564814923646,661.7518445461847,554.2947390296748,270.8762635102115,4,805.3450410925784,665.1743239496801
797.4564814923646,661.7518445461847,555.3266856187319,808.6085176826163,662.8484351727461,555.6705133531972,58.785376498648944,4,751.5290566522414,664.8692067721009
617.3796052840796,157.2664315531069,557.2253725531706,680.9010137611416,144.621823919057,557.4549191041882,92.38771188224436,1,644.1128482960555,163.59385652872962
680.9010137611416,144.621823919057,564.8177479996631,619.6853968415046,178.36232660625177,565.4436231519434,42.34038321994931,1,741.3550126783925,170.73902891312937
913.2962890961257,599.9431694098151,565.8895289907456,791.2138479078408,906.4664679098514,567.6034093455834,26.244792079899756,4,856.0343642918367,506.8335743759555
228.68438490962347,32.97283388892294,569.9137631537528,239.73727655931674,31.551679472281776,570.1782399746426,59.75541754219239,0,273.8745484598134,31.828383251711006
239.73727655931674,31.551679472281776,573.9973767318896,189.56168524179134,31.5446888609006,574.1926331907442,51.34062286223121,0,186.4624838210403,27.439525864456296
189.56168524179134,31.5446888609006,575.382165393912,255.7346486435821,40.86732149805606,575.6068961037281,106.32714120601958,0,211.57306444194205,38.92212412433564
255.7346486435821,40.86732149805606,579.0140752530392,194.06941079737885,27.421688200514332,579.2248624123474,107.01717636437775,0,232.90381098386916,37.823219343301034
808.6085176826163,662.8484351727461,583.5442402296106,764.8536255584728,664.0161459491003,583.7086602256646,58.261292746342356,4,762.1617176081345,664.9017278683796
764.8536255584728,664.0161459491003,585.0883117812773,788.0415380425937,663.860349444728,585.3172133410719,58.91126889642943,4,810.759391902637,662.7206318876528
913.0,143.0,585.1531721948493,894.0324058248245,61.27396219995679,585.7034090332402,65.42526566010766,1,929.8627677890039,180.2113386676487
194.06941079737885,27.421688200514332,588.3991344519966,179.4731553189827,42.03673139453052,588.4799480386648,119.17952372928477,0,177.2811631529694,38.605101607932255
788.0415380425937,663.860349444728,590.005168963288,747.7850603911724,664.3248917068571,590.1400571126354,80.04523877427978,4,755.5867532629329,662.6114282375714
179.4731553189827,42.03673139453052,590.284601010738,241.27869171959546,29.094060100281094,590.5911262568796,36.38105289875768,0,255.76912877074435,28.655614345683684
747.7850603911724,664.3248917068571,593.6784553704235,806.5417079994379,662.6176399089651,593.8752269079457,53.543328785631736,4,798.813130190845,664.6918251770024
791.2138479078408,906.4664679098514,595.6348396360955,753.8321011637413,959.0956045708283,595.8672775904984,63.236403503352555,4,757.3363128818821,932.0311602164284
806.5417079994379,662.6176399089651,598.381971950319,808.695691687645,662.3769848172527,598.6006355170998,81.69139359897432,4,774.8205228375572,662.228271936976
241.27869171959546,29.094060100281094,599.105846198068,279.5831491951075,39.540890552915016,599.2413019292331,317.72928432318446,0,244.07009749699364,32.54940675581987
279.5831491951075,39.540890552915016,600.8418852045546,202.94833964193424,44.30042619030773,601.3654449275525,24.985192381907094,0,165.36444024326377,25.5605871898963
808.695691687645,662.3769848172527,602.3058650514889,751.4887902176855,663.6476546753951,602.4968905392493,61.26512842659319,4,764.7887062035907,664.6829399356718
348.10369083470033,730.43428568487,603.4221573317848,305.8327880540812,931.7060474604682,604.2151139004447,35.55661167859823,2,282.3801739009064,774.9361070073778
619.6853968415046,178.36232660625177,606.8694451318813,659.3788312993186,151.01576532109846,607.0301582578838,116.97029376470526,1,636.3775611617348,166.20944807351148
659.3788312993186,151.01576532109846,607.3105311724319,699.4091078950883,164.6837335189379,607.4922823579775,112.25274715531205,1,667.274295881879,171.25569642487193
615.1889801620476,185.91902326530987,613.7149008358252,650.128130325197,166.38333897403288,613.8942037962476,124.75523470308883,1,615.3877796510546,166.87297361563978
650.128130325197,166.38333897403288,615.5911618588093,698.2475737829863,174.71311152451892,615.8557084277874,136.2051411193221,1,635.9180141858092,175.76116737966612
751.4887902176855,663.6476546753951,616.4812654860278,706.3532059138292,545.9466447030348,617.2023443642626,59.53601703786723,4,774.8958706545633,702.5363464047094
202.94833964193424,44.30042619030773,618.0633249003804,271.96341507213975,32.42442564668557,618.2967627137857,51.84038197440364,0,255.08985998935435,35.55440819600999
104.0,439.0,620.0073975266695,189.87409963182623,158.15543698876644,621.013963298906,100.71640101443377,0,126.17189326381023,427.9192461082661
271.96341507213975,32.42442564668557,626.0427469073252,230.64367911250906,47.34285403119621,626.2984709421469,50.983513043873145,0,218.29583924027128,28.087183043909665
